Date,CCTV_ID,Timestamp,Track_ID,Image_Path,Brand,Color,Type,first_seen_ts,last_seen_ts,first_seen_iso,last_seen_iso
22-05-2026,CCTV02,06:15:03,110,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV02/CCTV02_track_110_Car_22-05-2026_06-15-03_f000203_crop.jpg,Toyota,Silver,Car,1779405303,1779405318,2026-05-22T06:15:03.223344,2026-05-22T06:15:18.556677
22-05-2026,CCTV02,06:15:04,110,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV02/CCTV02_track_110_Car_22-05-2026_06-15-04_f000204_crop.jpg,Toyota,Silver,Car,1779405303,1779405318,2026-05-22T06:15:03.223344,2026-05-22T06:15:18.556677
22-05-2026,CCTV02,06:15:05,110,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV02/CCTV02_track_110_Car_22-05-2026_06-15-05_f000205_crop.jpg,Toyota,Silver,Car,1779405303,1779405318,2026-05-22T06:15:03.223344,2026-05-22T06:15:18.556677
22-05-2026,CCTV02,06:15:06,110,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV02/CCTV02_track_110_Car_22-05-2026_06-15-06_f000206_crop.jpg,Toyota,Silver,Car,1779405303,1779405318,2026-05-22T06:15:03.223344,2026-05-22T06:15:18.556677
22-05-2026,CCTV02,06:15:25,111,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV02/CCTV02_track_111_Truck_22-05-2026_06-15-25_f000230_crop.jpg,Hino,Orange,Truck,1779405325,1779405342,2026-05-22T06:15:25.445566,2026-05-22T06:15:42.778899
22-05-2026,CCTV02,06:15:26,111,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV02/CCTV02_track_111_Truck_22-05-2026_06-15-26_f000231_crop.jpg,Hino,Orange,Truck,1779405325,1779405342,2026-05-22T06:15:25.445566,2026-05-22T06:15:42.778899
22-05-2026,CCTV02,06:15:27,111,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV02/CCTV02_track_111_Truck_22-05-2026_06-15-27_f000232_crop.jpg,Hino,Orange,Truck,1779405325,1779405342,2026-05-22T06:15:25.445566,2026-05-22T06:15:42.778899
22-05-2026,CCTV02,06:15:50,112,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV02/CCTV02_track_112_Car_22-05-2026_06-15-50_f000255_crop.jpg,Suzuki,Blue,Car,1779405350,1779405362,2026-05-22T06:15:50.667788,2026-05-22T06:16:02.990011
22-05-2026,CCTV02,06:15:51,112,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV02/CCTV02_track_112_Car_22-05-2026_06-15-51_f000256_crop.jpg,Suzuki,Blue,Car,1779405350,1779405362,2026-05-22T06:15:50.667788,2026-05-22T06:16:02.990011
22-05-2026,CCTV02,06:15:52,112,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV02/CCTV02_track_112_Car_22-05-2026_06-15-52_f000257_crop.jpg,Suzuki,Blue,Car,1779405350,1779405362,2026-05-22T06:15:50.667788,2026-05-22T06:16:02.990011
22-05-2026,CCTV03,06:15:02,120,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV03/CCTV03_track_120_Car_22-05-2026_06-15-02_f000202_crop.jpg,Honda,Red,Car,1779405302,1779405314,2026-05-22T06:15:02.334455,2026-05-22T06:15:14.667788
22-05-2026,CCTV03,06:15:03,120,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV03/CCTV03_track_120_Car_22-05-2026_06-15-03_f000203_crop.jpg,Honda,Red,Car,1779405302,1779405314,2026-05-22T06:15:02.334455,2026-05-22T06:15:14.667788
22-05-2026,CCTV03,06:15:04,120,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV03/CCTV03_track_120_Car_22-05-2026_06-15-04_f000204_crop.jpg,Honda,Red,Car,1779405302,1779405314,2026-05-22T06:15:02.334455,2026-05-22T06:15:14.667788
22-05-2026,CCTV03,06:15:05,120,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV03/CCTV03_track_120_Car_22-05-2026_06-15-05_f000205_crop.jpg,Honda,Red,Car,1779405302,1779405314,2026-05-22T06:15:02.334455,2026-05-22T06:15:14.667788
22-05-2026,CCTV03,06:15:30,121,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV03/CCTV03_track_121_Car_22-05-2026_06-15-30_f000235_crop.jpg,Geely,Gray,Car,1779405330,1779405345,2026-05-22T06:15:30.556677,2026-05-22T06:15:45.889900
22-05-2026,CCTV03,06:15:31,121,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV03/CCTV03_track_121_Car_22-05-2026_06-15-31_f000236_crop.jpg,Geely,Gray,Car,1779405330,1779405345,2026-05-22T06:15:30.556677,2026-05-22T06:15:45.889900
22-05-2026,CCTV03,06:15:32,121,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV03/CCTV03_track_121_Car_22-05-2026_06-15-32_f000237_crop.jpg,Geely,Gray,Car,1779405330,1779405345,2026-05-22T06:15:30.556677,2026-05-22T06:15:45.889900
22-05-2026,CCTV03,06:15:55,122,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV03/CCTV03_track_122_Truck_22-05-2026_06-15-55_f000260_crop.jpg,Mitsubishi,White,Truck,1779405355,1779405370,2026-05-22T06:15:55.778899,2026-05-22T06:16:10.112233
22-05-2026,CCTV03,06:15:56,122,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV03/CCTV03_track_122_Truck_22-05-2026_06-15-56_f000261_crop.jpg,Mitsubishi,White,Truck,1779405355,1779405370,2026-05-22T06:15:55.778899,2026-05-22T06:16:10.112233
22-05-2026,CCTV03,06:15:57,122,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV03/CCTV03_track_122_Truck_22-05-2026_06-15-57_f000262_crop.jpg,Mitsubishi,White,Truck,1779405355,1779405370,2026-05-22T06:15:55.778899,2026-05-22T06:16:10.112233
22-05-2026,CCTV04,06:15:02,130,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV04/CCTV04_track_130_Car_22-05-2026_06-15-02_f000202_crop.jpg,Ford,Blue,Car,1779405302,1779405316,2026-05-22T06:15:02.445566,2026-05-22T06:15:16.778899
22-05-2026,CCTV04,06:15:03,130,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV04/CCTV04_track_130_Car_22-05-2026_06-15-03_f000203_crop.jpg,Ford,Blue,Car,1779405302,1779405316,2026-05-22T06:15:02.445566,2026-05-22T06:15:16.778899
22-05-2026,CCTV04,06:15:04,130,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV04/CCTV04_track_130_Car_22-05-2026_06-15-04_f000204_crop.jpg,Ford,Blue,Car,1779405302,1779405316,2026-05-22T06:15:02.445566,2026-05-22T06:15:16.778899
22-05-2026,CCTV04,06:15:05,130,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV04/CCTV04_track_130_Car_22-05-2026_06-15-05_f000205_crop.jpg,Ford,Blue,Car,1779405302,1779405316,2026-05-22T06:15:02.445566,2026-05-22T06:15:16.778899
22-05-2026,CCTV04,06:15:28,131,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV04/CCTV04_track_131_Car_22-05-2026_06-15-28_f000233_crop.jpg,Mazda,Red,Car,1779405328,1779405340,2026-05-22T06:15:28.667788,2026-05-22T06:15:40.990011
22-05-2026,CCTV04,06:15:29,131,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV04/CCTV04_track_131_Car_22-05-2026_06-15-29_f000234_crop.jpg,Mazda,Red,Car,1779405328,1779405340,2026-05-22T06:15:28.667788,2026-05-22T06:15:40.990011
22-05-2026,CCTV04,06:15:30,131,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV04/CCTV04_track_131_Car_22-05-2026_06-15-30_f000235_crop.jpg,Mazda,Red,Car,1779405328,1779405340,2026-05-22T06:15:28.667788,2026-05-22T06:15:40.990011
22-05-2026,CCTV04,06:15:52,132,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV04/CCTV04_track_132_Bus_22-05-2026_06-15-52_f000257_crop.jpg,Volvo,Yellow,Bus,1779405352,1779405368,2026-05-22T06:15:52.889900,2026-05-22T06:16:08.223344
22-05-2026,CCTV04,06:15:53,132,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV04/CCTV04_track_132_Bus_22-05-2026_06-15-53_f000258_crop.jpg,Volvo,Yellow,Bus,1779405352,1779405368,2026-05-22T06:15:52.889900,2026-05-22T06:16:08.223344
22-05-2026,CCTV04,06:15:54,132,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV04/CCTV04_track_132_Bus_22-05-2026_06-15-54_f000259_crop.jpg,Volvo,Yellow,Bus,1779405352,1779405368,2026-05-22T06:15:52.889900,2026-05-22T06:16:08.223344
22-05-2026,CCTV05,06:15:01,140,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV05/CCTV05_track_140_Car_22-05-2026_06-15-01_f000201_crop.jpg,Mitsubishi,Gray,Car,1779405301,1779405313,2026-05-22T06:15:01.556677,2026-05-22T06:15:13.889900
22-05-2026,CCTV05,06:15:02,140,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV05/CCTV05_track_140_Car_22-05-2026_06-15-02_f000202_crop.jpg,Mitsubishi,Gray,Car,1779405301,1779405313,2026-05-22T06:15:01.556677,2026-05-22T06:15:13.889900
22-05-2026,CCTV05,06:15:03,140,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV05/CCTV05_track_140_Car_22-05-2026_06-15-03_f000203_crop.jpg,Mitsubishi,Gray,Car,1779405301,1779405313,2026-05-22T06:15:01.556677,2026-05-22T06:15:13.889900
22-05-2026,CCTV05,06:15:04,140,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV05/CCTV05_track_140_Car_22-05-2026_06-15-04_f000204_crop.jpg,Mitsubishi,Gray,Car,1779405301,1779405313,2026-05-22T06:15:01.556677,2026-05-22T06:15:13.889900
22-05-2026,CCTV05,06:15:22,141,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV05/CCTV05_track_141_Car_22-05-2026_06-15-22_f000227_crop.jpg,Toyota,White,Car,1779405322,1779405335,2026-05-22T06:15:22.778899,2026-05-22T06:15:35.112233
22-05-2026,CCTV05,06:15:23,141,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV05/CCTV05_track_141_Car_22-05-2026_06-15-23_f000228_crop.jpg,Toyota,White,Car,1779405322,1779405335,2026-05-22T06:15:22.778899,2026-05-22T06:15:35.112233
22-05-2026,CCTV05,06:15:24,141,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV05/CCTV05_track_141_Car_22-05-2026_06-15-24_f000229_crop.jpg,Toyota,White,Car,1779405322,1779405335,2026-05-22T06:15:22.778899,2026-05-22T06:15:35.112233
22-05-2026,CCTV05,06:15:48,142,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV05/CCTV05_track_142_Motorcycle_22-05-2026_06-15-48_f000253_crop.jpg,Honda,Black,Motorcycle,1779405348,1779405358,2026-05-22T06:15:48.990011,2026-05-22T06:15:58.223344
22-05-2026,CCTV05,06:15:49,142,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV05/CCTV05_track_142_Motorcycle_22-05-2026_06-15-49_f000254_crop.jpg,Honda,Black,Motorcycle,1779405348,1779405358,2026-05-22T06:15:48.990011,2026-05-22T06:15:58.223344
22-05-2026,CCTV05,06:15:50,142,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_061500_chunk0003/crop_img/CCTV05/CCTV05_track_142_Motorcycle_22-05-2026_06-15-50_f000255_crop.jpg,Honda,Black,Motorcycle,1779405348,1779405358,2026-05-22T06:15:48.990011,2026-05-22T06:15:58.223344
